time,windmag
2023-01-03 21:52:00,6.706248
2023-01-03 21:53:00,6.706248
2023-01-03 21:54:00,6.706248
2023-01-03 21:55:00,6.80344
2023-01-03 21:56:00,6.80344
2023-01-03 21:57:00,6.80344
2023-01-03 21:58:00,6.80344
2023-01-03 21:59:00,6.706248
2023-01-03 22:00:00,6.80344
2023-01-03 22:01:00,6.80344
2023-01-03 22:02:00,6.900632
2023-01-03 22:03:00,7.095015999999999
2023-01-03 22:04:00,7.192208000000001
2023-01-03 22:05:00,7.192207999999999
2023-01-03 22:06:00,7.2894
2023-01-03 22:07:00,7.386592
2023-01-03 22:08:00,7.3865919999999985
2023-01-03 22:09:00,7.2894
2023-01-03 22:10:00,7.289399999999999
2023-01-03 22:11:00,7.2894
2023-01-03 22:12:00,7.192207999999999
2023-01-03 22:13:00,7.2894
2023-01-03 22:14:00,7.483784
2023-01-03 22:15:00,7.580976
2023-01-03 22:16:00,7.580976
2023-01-03 22:17:00,7.678167999999999
2023-01-03 22:18:00,7.678168000000001
2023-01-03 22:19:00,7.775359999999999
2023-01-03 22:20:00,7.775360000000001
2023-01-03 22:21:00,7.872551999999999
2023-01-03 22:22:00,7.969744
2023-01-03 22:23:00,7.775360000000001
2023-01-03 22:24:00,7.580976
2023-01-03 22:25:00,7.483784
2023-01-03 22:26:00,7.580976
2023-01-03 22:27:00,7.483784
2023-01-03 22:28:00,7.483784
2023-01-03 22:29:00,7.580976
2023-01-03 22:30:00,7.580976
2023-01-03 22:31:00,7.483784
2023-01-03 22:32:00,7.580976
2023-01-03 22:33:00,7.5809760000000015
2023-01-03 22:34:00,7.580976
2023-01-03 22:35:00,7.678168000000001
2023-01-03 22:36:00,7.678167999999999
2023-01-03 22:37:00,7.872552000000001
2023-01-03 22:38:00,8.066936
2023-01-03 22:39:00,8.066936
2023-01-03 22:40:00,8.164128
2023-01-03 22:41:00,8.164128000000002
2023-01-03 22:42:00,8.066936
2023-01-03 22:43:00,8.164128
2023-01-03 22:44:00,8.164128
2023-01-03 22:45:00,7.969743999999999
